Row ID,Order ID,Seperated  Order Year ,Seperated Order ID,Order Date,Ship Date,Date Difference (Ship Date - Order Date),Ship Mode,Customer ID,Derived Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue
5935,US-2017-169551,2017,169551,07-07-17,09-07-17,2,First Class,RL-19615,19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,$527.92 ,2,20%,$85.79 ,$884.27 
5936,CA-2016-103107,2016,103107,04-07-16,04-07-16,0,Same Day,RB-19465,19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",$25.40 ,5,0%,$8.64 ,$83.82 
5937,CA-2016-103107,2016,103107,04-07-16,04-07-16,0,Same Day,RB-19465,19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,$177.48 ,3,20%,$19.97 ,$472.54 
5938,CA-2016-103107,2016,103107,04-07-16,04-07-16,0,Same Day,RB-19465,19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$71.98 ,3,20%,$9.00 ,$188.94 
5939,CA-2017-122077,2017,122077,19-05-17,25-05-17,6,Standard Class,JF-15295,15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,$95.99 ,1,20%,$9.60 ,$86.39 
5940,CA-2017-122077,2017,122077,19-05-17,25-05-17,6,Standard Class,JF-15295,15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,$13.22 ,4,20%,$4.30 ,$35.68 
5941,CA-2017-112431,2017,112431,12-10-17,14-10-17,2,Second Class,RW-19690,19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$435.84 ,12,0%,$130.75 ,"$3,661.06 "
5942,CA-2017-112431,2017,112431,12-10-17,14-10-17,2,Second Class,RW-19690,19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,$5.88 ,2,0%,$1.59 ,$8.58 
5943,CA-2016-151092,2016,151092,06-08-16,13-08-16,7,Standard Class,VG-21790,21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$211.17 ,4,20%,$18.48 ,$770.76 
5944,CA-2014-104178,2014,104178,25-08-14,29-08-14,4,Standard Class,JM-15265,15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",$6.28 ,1,0%,$2.64 ,$3.64 
5945,CA-2014-104178,2014,104178,25-08-14,29-08-14,4,Standard Class,JM-15265,15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,$95.10 ,5,0%,$30.43 ,$323.34 
5946,CA-2014-104178,2014,104178,25-08-14,29-08-14,4,Standard Class,JM-15265,15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,$25.92 ,4,0%,$12.44 ,$53.91 
5947,CA-2014-104178,2014,104178,25-08-14,29-08-14,4,Standard Class,JM-15265,15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,$48.84 ,4,0%,$13.19 ,$142.61 
5948,CA-2015-115924,2015,115924,14-09-15,18-09-15,4,Second Class,BE-11455,11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,$25.90 ,5,0%,$12.69 ,$66.05 
5949,CA-2017-161046,2017,161046,05-03-17,05-03-17,0,Same Day,CB-12535,12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,$42.68 ,4,0%,$19.63 ,$92.19 
5950,CA-2017-161046,2017,161046,05-03-17,05-03-17,0,Same Day,CB-12535,12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,$299.97 ,3,0%,$125.99 ,$521.95 
5951,CA-2017-161046,2017,161046,05-03-17,05-03-17,0,Same Day,CB-12535,12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$262.24 ,2,0%,$78.67 ,$367.14 
5952,CA-2017-161046,2017,161046,05-03-17,05-03-17,0,Same Day,CB-12535,12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,$234.36 ,6,0%,$112.49 ,$731.20 
5953,US-2017-141698,2017,141698,15-04-17,21-04-17,6,Standard Class,SD-20485,20485,Shirley Daniels,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,$20.74 ,4,20%,$7.26 ,$53.91 
5954,US-2014-105151,2014,105151,30-03-14,31-03-14,1,First Class,SG-20890,20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",$10.50 ,5,0%,$2.94 ,$37.80 
5955,CA-2014-155796,2014,155796,11-11-14,15-11-14,4,Second Class,TS-21430,21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",$23.97 ,2,20%,$7.79 ,$32.36 
5956,CA-2014-155796,2014,155796,11-11-14,15-11-14,4,Second Class,TS-21430,21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$521.96 ,4,50%,($250.54),"$3,090.00 "
5957,CA-2016-127138,2016,127138,12-03-16,15-03-16,3,Second Class,DK-13225,13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$676.55 ,5,0%,$6.77 ,"$3,348.92 "
5958,CA-2016-127138,2016,127138,12-03-16,15-03-16,3,Second Class,DK-13225,13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,$154.90 ,5,0%,$40.27 ,$573.13 
5959,CA-2016-127138,2016,127138,12-03-16,15-03-16,3,Second Class,DK-13225,13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,$30.56 ,4,0%,$14.97 ,$62.34 
5960,CA-2016-127138,2016,127138,12-03-16,15-03-16,3,Second Class,DK-13225,13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$770.35 ,3,20%,$77.04 ,"$2,079.95 "
5961,CA-2017-150602,2017,150602,09-02-17,14-02-17,5,Second Class,ML-17395,17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",$21.12 ,4,0%,$6.55 ,$58.29 
5962,CA-2014-140732,2014,140732,11-11-14,13-11-14,2,Second Class,MA-17560,17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$575.93 ,9,20%,$57.59 ,"$4,665.02 "
5963,CA-2014-140732,2014,140732,11-11-14,13-11-14,2,Second Class,MA-17560,17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",$7.78 ,2,0%,$2.02 ,$11.51 
5964,CA-2014-140732,2014,140732,11-11-14,13-11-14,2,Second Class,MA-17560,17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,$123.92 ,4,0%,$55.76 ,$272.62 
5965,CA-2017-119011,2017,119011,20-08-17,25-08-17,5,Standard Class,LR-17035,17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,$17.22 ,3,0%,$5.17 ,$36.16 
5966,CA-2017-119011,2017,119011,20-08-17,25-08-17,5,Standard Class,LR-17035,17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56 ,6,0%,$63.44 ,$978.74 
5967,CA-2017-119011,2017,119011,20-08-17,25-08-17,5,Standard Class,LR-17035,17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$107.88 ,3,20%,$10.79 ,$291.28 
5968,CA-2016-166912,2016,166912,15-01-16,17-01-16,2,First Class,BE-11335,11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,$81.98 ,2,0%,$40.17 ,$83.62 
5969,CA-2014-141726,2014,141726,20-07-14,22-07-14,2,First Class,CC-12145,12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,$104.85 ,1,0%,$50.33 ,$54.52 
5970,CA-2014-141726,2014,141726,20-07-14,22-07-14,2,First Class,CC-12145,12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,$8.70 ,2,20%,$3.16 ,$11.10 
5971,CA-2014-141726,2014,141726,20-07-14,22-07-14,2,First Class,CC-12145,12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,$19.92 ,4,0%,$9.76 ,$40.64 
5972,CA-2014-141726,2014,141726,20-07-14,22-07-14,2,First Class,CC-12145,12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,$43.02 ,3,0%,$15.49 ,$82.60 
5973,CA-2017-115105,2017,115105,06-02-17,11-02-17,5,Standard Class,BD-11770,11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",$240.78 ,1,20%,$30.10 ,$210.69 
5974,CA-2015-143980,2015,143980,25-12-15,29-12-15,4,Standard Class,JK-15640,15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,$414.96 ,2,0%,$124.49 ,$580.94 
5975,CA-2016-135636,2016,135636,08-10-16,13-10-16,5,Standard Class,DB-13615,13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,$387.72 ,5,20%,($67.85),"$2,277.86 "
5976,CA-2017-102155,2017,102155,13-07-17,17-07-17,4,Standard Class,RR-19525,19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,$360.38 ,2,0%,$93.70 ,$533.36 
5977,CA-2017-102155,2017,102155,13-07-17,17-07-17,4,Standard Class,RR-19525,19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,$13.56 ,2,0%,$6.24 ,$14.64 
5978,CA-2017-116953,2017,116953,24-04-17,25-04-17,1,First Class,SV-20935,20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$552.00 ,10,20%,$34.50 ,"$5,175.00 "
5979,CA-2014-117765,2014,117765,07-09-14,13-09-14,6,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$429.90 ,5,0%,$111.77 ,"$1,590.63 "
5980,CA-2014-117765,2014,117765,07-09-14,13-09-14,6,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,$32.06 ,2,0%,$15.39 ,$33.34 
5981,CA-2014-117765,2014,117765,07-09-14,13-09-14,6,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$161.96 ,2,0%,$45.35 ,$233.22 
5982,CA-2014-117765,2014,117765,07-09-14,13-09-14,6,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,$19.86 ,2,0%,$5.76 ,$28.20 
5983,CA-2016-114895,2016,114895,21-11-16,28-11-16,7,Standard Class,MV-18190,18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,$12.96 ,2,0%,$6.35 ,$13.22 
5984,CA-2017-112984,2017,112984,16-09-17,18-09-17,2,Second Class,EH-14185,14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,$20.54 ,6,20%,$6.42 ,$84.74 
5985,CA-2016-163776,2016,163776,19-07-16,25-07-16,6,Standard Class,JS-16030,16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$185.58 ,6,0%,$76.09 ,$656.95 
5986,CA-2016-163776,2016,163776,19-07-16,25-07-16,6,Standard Class,JS-16030,16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$77.56 ,2,0%,$35.68 ,$83.76 
5987,CA-2016-163776,2016,163776,19-07-16,25-07-16,6,Standard Class,JS-16030,16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$87.92 ,4,0%,$0.88 ,$348.16 
5988,CA-2016-163776,2016,163776,19-07-16,25-07-16,6,Standard Class,JS-16030,16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,$245.94 ,6,0%,$120.51 ,$752.58 
5989,CA-2016-163776,2016,163776,19-07-16,25-07-16,6,Standard Class,JS-16030,16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$8.60 ,1,0%,$4.04 ,$4.56 
5990,CA-2016-163776,2016,163776,19-07-16,25-07-16,6,Standard Class,JS-16030,16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,$504.90 ,5,0%,$126.23 ,"$1,893.38 "
5991,US-2017-163300,2017,163300,15-09-17,21-09-17,6,Standard Class,ES-14020,14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,"$2,357.49 ",7,20%,$884.06 ,"$10,314.01 "
5992,US-2017-163300,2017,163300,15-09-17,21-09-17,6,Standard Class,ES-14020,14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$369.54 ,7,20%,$32.34 ,"$2,360.46 "
5993,US-2017-163300,2017,163300,15-09-17,21-09-17,6,Standard Class,ES-14020,14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$184.75 ,3,20%,($20.78),$616.61 
5994,CA-2016-162187,2016,162187,11-12-16,11-12-16,0,Same Day,NS-18640,18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$64.96 ,5,20%,($4.06),$345.10 
5995,CA-2016-162187,2016,162187,11-12-16,11-12-16,0,Same Day,NS-18640,18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$13.52 ,2,20%,$1.69 ,$23.66 
5996,CA-2016-162187,2016,162187,11-12-16,11-12-16,0,Same Day,NS-18640,18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$458.43 ,5,30%,($137.53),"$2,979.80 "
5997,CA-2016-162187,2016,162187,11-12-16,11-12-16,0,Same Day,NS-18640,18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",$387.14 ,4,20%,$24.20 ,"$1,451.76 "
5998,CA-2016-162187,2016,162187,11-12-16,11-12-16,0,Same Day,NS-18640,18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$328.59 ,3,40%,($147.87),"$1,429.37 "
5999,US-2014-112991,2014,112991,10-12-14,14-12-14,4,Standard Class,SH-19975,19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$338.35 ,3,20%,$4.23 ,"$1,002.37 "
6000,US-2014-112991,2014,112991,10-12-14,14-12-14,4,Standard Class,SH-19975,19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$25.92 ,4,0%,$12.44 ,$53.91 
6001,US-2014-112991,2014,112991,10-12-14,14-12-14,4,Standard Class,SH-19975,19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$91.36 ,4,0%,$42.03 ,$197.34 
6002,CA-2014-124079,2014,124079,13-12-14,17-12-14,4,Standard Class,RF-19345,19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",$87.96 ,3,20%,$7.70 ,$240.79 
6003,CA-2014-124079,2014,124079,13-12-14,17-12-14,4,Standard Class,RF-19345,19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",$5.21 ,2,70%,($4.17),$18.77 
6004,US-2017-146878,2017,146878,21-09-17,27-09-17,6,Standard Class,DL-12865,12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$12.29 ,1,70%,($8.61),$20.90 
6005,CA-2017-107244,2017,107244,07-09-17,11-09-17,4,Standard Class,AG-10390,10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",$19.76 ,4,0%,$8.30 ,$45.84 
6006,CA-2015-100657,2015,100657,02-11-15,07-11-15,5,Standard Class,SW-20245,20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$109.76 ,2,10%,$8.54 ,$202.45 
6007,CA-2017-129581,2017,129581,11-12-17,18-12-17,7,Standard Class,KN-16390,16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,$128.85 ,3,0%,$3.87 ,$374.95 
6008,CA-2017-129028,2017,129028,01-04-17,03-04-17,2,First Class,GB-14530,14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$127.95 ,3,0%,$21.75 ,$318.60 
6009,CA-2015-135580,2015,135580,30-12-15,03-01-16,4,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,$68.52 ,3,0%,$31.52 ,$111.00 
6010,CA-2015-135580,2015,135580,30-12-15,03-01-16,4,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,$74.94 ,3,0%,$14.24 ,$182.10 
6011,CA-2015-135580,2015,135580,30-12-15,03-01-16,4,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,"$2,548.56 ",6,20%,$286.71 ,"$13,571.08 "
6012,CA-2015-135580,2015,135580,30-12-15,03-01-16,4,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,$271.44 ,3,0%,$122.15 ,$447.88 
6013,CA-2015-135580,2015,135580,30-12-15,03-01-16,4,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,$287.88 ,3,20%,$35.99 ,$755.69 
